eid,block,performance,contrasts,n_contrasts
9f9f9e81-4538-4482-980e-098680060708,0.5,"[0.0, 0.3333333333333333, 0.7777777777777778, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[19, 6, 9, 8, 12, 12, 7, 10, 7]"
9f9f9e81-4538-4482-980e-098680060708,0.2,"[0.18181818181818182, 0.3, 0.3, 0.7777777777777778, 0.9, 0.9245283018867925, 0.9636363636363636, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 20, 10, 9, 80, 53, 55, 55, 62]"
9f9f9e81-4538-4482-980e-098680060708,0.8,"[0.038461538461538464, 0.023255813953488372, 0.19047619047619047, 0.43902439024390244, 0.7142857142857143, 0.8888888888888888, 0.6666666666666666, 0.8333333333333334, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[52, 43, 42, 41, 49, 9, 9, 12, 8]"
145b0c90-1ae3-48f9-bbba-21439cd2d576,0.5,"[0.0, 0.0, 0.0, 0.07692307692307693, 0.2222222222222222, 0.3333333333333333, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[3, 10, 7, 13, 18, 9, 15, 8, 7]"
145b0c90-1ae3-48f9-bbba-21439cd2d576,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0851063829787234, 0.3870967741935484, 0.6739130434782609, 0.9523809523809523, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[15, 16, 5, 4, 47, 31, 46, 42, 28]"
145b0c90-1ae3-48f9-bbba-21439cd2d576,0.8,"[0.0, 0.0, 0.0, 0.04, 0.18421052631578946, 0.8, 1.0, 0.8, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 29, 22, 25, 38, 10, 5, 5, 8]"
e85ea4a8-53c2-4a96-b3a4-088a92574813,0.5,"[0.0, 0.0, 0.1, 0.25, 0.4117647058823529, 0.07692307692307693, 0.3333333333333333, 0.7, 0.9090909090909091]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[5, 10, 10, 8, 17, 13, 6, 10, 11]"
e85ea4a8-53c2-4a96-b3a4-088a92574813,0.2,"[0.1, 0.1111111111111111, 0.06666666666666667, 0.7272727272727273, 0.7794117647058824, 0.675, 0.813953488372093, 1.0, 0.9682539682539683]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 9, 15, 11, 68, 40, 43, 57, 63]"
e85ea4a8-53c2-4a96-b3a4-088a92574813,0.8,"[0.017857142857142856, 0.0196078431372549, 0.09615384615384616, 0.16981132075471697, 0.2976190476190476, 0.75, 0.6470588235294118, 0.8823529411764706, 0.8235294117647058]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[56, 51, 52, 53, 84, 24, 17, 17, 17]"
4d03dc5c-2330-4420-83b0-1eca33fededa,0.5,"[0.0, 0.3333333333333333, 0.6666666666666666, 0.75, 0.6, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[5, 12, 6, 8, 15, 9, 12, 10, 13]"
4d03dc5c-2330-4420-83b0-1eca33fededa,0.2,"[0.21052631578947367, 0.25, 0.42857142857142855, 0.5333333333333333, 0.7215189873417721, 0.90625, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[19, 16, 14, 15, 79, 64, 58, 67, 65]"
4d03dc5c-2330-4420-83b0-1eca33fededa,0.8,"[0.1282051282051282, 0.1566265060240964, 0.06944444444444445, 0.22950819672131148, 0.3, 0.9523809523809523, 0.9166666666666666, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[78, 83, 72, 61, 100, 21, 12, 18, 24]"
b4997881-8fcb-4058-820b-7db7e948fed8,0.5,"[0.8571428571428571, 0.8888888888888888, 0.8571428571428571, 0.8, 0.9090909090909091, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 9, 7, 10, 22, 5, 10, 11, 9]"
b4997881-8fcb-4058-820b-7db7e948fed8,0.2,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[2, 2, 3, 4, 15, 12, 9, 10, 12]"
b4997881-8fcb-4058-820b-7db7e948fed8,0.8,"[0.8, 0.75, 0.7692307692307693, 0.75, 0.8, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 12, 13, 4, 10, 4, 1, 2, 4]"
c1bd92e8-f8c5-4929-be13-81602ed4206b,0.5,"[0.3333333333333333, 0.5, 1.0, 1.0, 0.9473684210526315, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 12, 6, 12, 19, 7, 7, 12, 9]"
c1bd92e8-f8c5-4929-be13-81602ed4206b,0.2,"[0.4, 0.6470588235294118, 0.7142857142857143, 0.8666666666666667, 0.9534883720930233, 0.9852941176470589, 1.0, 0.9836065573770492, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 17, 21, 15, 86, 68, 63, 61, 66]"
c1bd92e8-f8c5-4929-be13-81602ed4206b,0.8,"[0.13793103448275862, 0.24444444444444444, 0.41, 0.6103896103896104, 0.6846846846846847, 0.8235294117647058, 0.8571428571428571, 0.8571428571428571, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[87, 90, 100, 77, 111, 17, 21, 14, 17]"
3575446f-5c2c-4885-ba1b-4b6e989ff16a,0.5,"[0.14285714285714285, 0.0, 0.13333333333333333, 0.7142857142857143, 0.4666666666666667, 0.4, 0.5714285714285714, 1.0, 0.8888888888888888]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 12, 15, 7, 15, 5, 14, 6, 9]"
3575446f-5c2c-4885-ba1b-4b6e989ff16a,0.2,"[0.3125, 0.4166666666666667, 0.5238095238095238, 0.7857142857142857, 0.7297297297297297, 0.8507462686567164, 0.9193548387096774, 0.9841269841269841, 0.9846153846153847]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[16, 24, 21, 28, 74, 67, 62, 63, 65]"
3575446f-5c2c-4885-ba1b-4b6e989ff16a,0.8,"[0.09722222222222222, 0.1780821917808219, 0.15294117647058825, 0.2608695652173913, 0.4639175257731959, 0.7, 0.75, 0.8461538461538461, 0.7333333333333333]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[72, 73, 85, 69, 97, 20, 12, 13, 15]"
beb077b5-458a-4588-9a5d-43cb174b3fa2,0.5,"[0.16666666666666666, 0.14285714285714285, 0.5333333333333333, 1.0, 0.5789473684210527, 0.7777777777777778, 0.9, 0.8333333333333334, 0.8888888888888888]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 7, 15, 3, 19, 9, 10, 12, 9]"
beb077b5-458a-4588-9a5d-43cb174b3fa2,0.2,"[0.125, 0.0, 0.0, 0.8, 0.7619047619047619, 0.7368421052631579, 0.9411764705882353, 0.7894736842105263, 0.9642857142857143]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 4, 3, 5, 21, 19, 17, 19, 28]"
beb077b5-458a-4588-9a5d-43cb174b3fa2,0.8,"[0.05405405405405406, 0.10714285714285714, 0.42857142857142855, 0.5666666666666667, 0.5405405405405406, 0.8333333333333334, 0.6666666666666666, 0.8, 0.9]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[37, 28, 35, 30, 37, 6, 6, 15, 10]"
6606ca7f-273a-4102-b5f4-08e38c296baa,0.5,"[0.125, 0.21428571428571427, 0.25, 0.25, 0.5333333333333333, 0.8181818181818182, 0.8571428571428571, 0.375, 0.8571428571428571]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 14, 8, 12, 15, 11, 7, 8, 7]"
6606ca7f-273a-4102-b5f4-08e38c296baa,0.2,"[0.3333333333333333, 0.3, 0.5, 0.5, 0.6153846153846154, 0.8571428571428571, 0.8235294117647058, 0.7272727272727273, 0.7368421052631579]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[6, 10, 2, 4, 13, 14, 17, 11, 19]"
6606ca7f-273a-4102-b5f4-08e38c296baa,0.8,"[0.0625, 0.06451612903225806, 0.10714285714285714, 0.30303030303030304, 0.21739130434782608, 0.5, 0.125, 0.8333333333333334, 0.6666666666666666]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[32, 31, 28, 33, 23, 6, 8, 6, 3]"
3c283e79-3e3a-48c9-a6f3-5c86c03d37c2,0.5,"[0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.36363636363636365, 0.4]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 5, 9, 24, 8, 8, 11, 10]"
3c283e79-3e3a-48c9-a6f3-5c86c03d37c2,0.2,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.40350877192982454, 0.7307692307692307, 0.7692307692307693, 0.746268656716418, 0.859375]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 11, 18, 15, 57, 52, 52, 67, 64]"
3c283e79-3e3a-48c9-a6f3-5c86c03d37c2,0.8,"[0.02, 0.043478260869565216, 0.0, 0.022727272727272728, 0.3055555555555556, 0.45454545454545453, 0.6666666666666666, 0.6470588235294118, 0.75]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[50, 46, 42, 44, 72, 11, 15, 17, 16]"
bee7b7fe-e43e-42c2-9702-344196257cac,0.5,"[0.0, 0.2, 0.36363636363636365, 0.3333333333333333, 0.5263157894736842, 0.2727272727272727, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 15, 11, 9, 19, 11, 3, 8, 4]"
bee7b7fe-e43e-42c2-9702-344196257cac,0.2,"[0.21052631578947367, 0.16, 0.35294117647058826, 0.5625, 0.6477272727272727, 0.7142857142857143, 0.9423076923076923, 0.9852941176470589, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[19, 25, 17, 16, 88, 56, 52, 68, 67]"
bee7b7fe-e43e-42c2-9702-344196257cac,0.8,"[0.03125, 0.05063291139240506, 0.13580246913580246, 0.25, 0.3170731707317073, 0.7142857142857143, 0.7142857142857143, 0.9523809523809523, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[64, 79, 81, 76, 82, 21, 14, 21, 18]"
87f7d85e-7123-4f66-ab90-6a9177da50e7,0.5,"[0.1111111111111111, 0.0, 0.0, 0.5, 0.3333333333333333, 0.8, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 9, 10, 4, 21, 10, 9, 8, 10]"
87f7d85e-7123-4f66-ab90-6a9177da50e7,0.2,"[0.0, 0.0, 0.15384615384615385, 0.0, 0.24074074074074073, 0.559322033898305, 0.6041666666666666, 0.6, 0.7313432835820896]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[18, 15, 13, 14, 54, 59, 48, 50, 67]"
87f7d85e-7123-4f66-ab90-6a9177da50e7,0.8,"[0.0, 0.08955223880597014, 0.04411764705882353, 0.039473684210526314, 0.10752688172043011, 0.5, 0.5, 0.7142857142857143, 0.6470588235294118]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[56, 67, 68, 76, 93, 20, 20, 14, 17]"
0264ac08-0d5e-49f9-a2fe-3ffeb760cb8d,0.5,"[0.125, 0.1, 0.25, 0.09090909090909091, 0.23809523809523808, 0.2222222222222222, 0.3333333333333333, 0.0, 0.125]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 10, 8, 11, 21, 9, 6, 9, 8]"
0264ac08-0d5e-49f9-a2fe-3ffeb760cb8d,0.2,"[0.5, 0.25, 1.0, 0.0, 0.29411764705882354, 0.3, 0.3333333333333333, 0.0, 0.2]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[4, 4, 2, 2, 17, 10, 9, 5, 15]"
0264ac08-0d5e-49f9-a2fe-3ffeb760cb8d,0.8,"[0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.0, 0.25]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 19, 3, 13, 23, 1, 1, 3, 4]"
44d188c3-528e-48ce-9d5f-07948f25ad89,0.5,"[0.5, 0.2222222222222222, 0.5, 0.3333333333333333, 0.5238095238095238, 0.3333333333333333, 0.8, 0.16666666666666666, 0.7333333333333333]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 9, 4, 9, 21, 6, 10, 6, 15]"
44d188c3-528e-48ce-9d5f-07948f25ad89,0.2,"[0.4444444444444444, 0.16666666666666666, 0.25, 0.2, 0.28205128205128205, 0.45161290322580644, 0.6785714285714286, 0.5, 0.8148148148148148]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 6, 8, 5, 39, 31, 28, 24, 27]"
44d188c3-528e-48ce-9d5f-07948f25ad89,0.8,"[0.0784313725490196, 0.09302325581395349, 0.0625, 0.08, 0.07407407407407407, 0.18181818181818182, 0.0625, 0.42857142857142855, 0.3333333333333333]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[51, 43, 32, 50, 54, 11, 16, 7, 12]"
32446534-39aa-46b6-a449-5ea9409120ee,0.5,"[0.25, 0.42857142857142855, 0.06666666666666667, 0.25, 0.625, 0.875, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 7, 15, 16, 16, 8, 5, 10, 5]"
32446534-39aa-46b6-a449-5ea9409120ee,0.2,"[0.0, 0.2222222222222222, 0.14285714285714285, 0.5, 0.4716981132075472, 0.9, 0.9565217391304348, 0.9777777777777777, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 9, 21, 8, 53, 40, 46, 45, 47]"
32446534-39aa-46b6-a449-5ea9409120ee,0.8,"[0.15151515151515152, 0.17647058823529413, 0.0967741935483871, 0.14634146341463414, 0.3125, 0.5, 1.0, 0.8, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[33, 34, 31, 41, 32, 6, 6, 10, 17]"
9169078c-23d7-4351-a089-41b984b22033,0.5,"[0.0, 0.2, 0.25, 0.16666666666666666, 0.1875, 0.18181818181818182, 0.2, 0.2, 0.1]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 10, 8, 6, 16, 11, 10, 10, 10]"
9169078c-23d7-4351-a089-41b984b22033,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]","[-100.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[2, 1, 1, 8, 1, 2, 4, 4]"
9169078c-23d7-4351-a089-41b984b22033,0.8,"[0.0, 0.0, 0.0, 0.5, 0.0]","[-100.0, -25.0, -12.5, -6.25, 0.0]","[1, 1, 1, 2, 2]"
7718a0f4-14a0-44bc-bfb3-c2d1a6179dc0,0.5,"[0.0, 0.5, 0.2857142857142857, 0.5714285714285714, 0.4090909090909091, 0.7, 0.8, 0.9, 0.9090909090909091]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 6, 7, 7, 22, 10, 10, 10, 11]"
7718a0f4-14a0-44bc-bfb3-c2d1a6179dc0,0.2,"[0.0, 0.16666666666666666, 0.4, 0.5, 0.8235294117647058, 0.7857142857142857, 0.95, 0.9393939393939394, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 12, 10, 8, 51, 42, 40, 33, 36]"
7718a0f4-14a0-44bc-bfb3-c2d1a6179dc0,0.8,"[0.06451612903225806, 0.09375, 0.16666666666666666, 0.375, 0.5, 0.4444444444444444, 0.75, 0.8333333333333334, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[31, 32, 24, 24, 28, 9, 8, 12, 3]"
958eb6e6-cc3f-4286-89d2-2a8c9720063f,0.5,"[0.0, 0.0, 0.14285714285714285, 0.0, 0.23529411764705882, 0.2857142857142857, 0.6666666666666666, 0.9375, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 14, 7, 6, 17, 7, 9, 16, 7]"
958eb6e6-cc3f-4286-89d2-2a8c9720063f,0.2,"[0.09090909090909091, 0.07142857142857142, 0.2222222222222222, 0.45454545454545453, 0.6862745098039216, 0.7272727272727273, 0.8695652173913043, 0.9782608695652174, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 14, 9, 11, 51, 44, 46, 46, 47]"
958eb6e6-cc3f-4286-89d2-2a8c9720063f,0.8,"[0.0, 0.0, 0.0392156862745098, 0.09615384615384616, 0.14925373134328357, 0.3125, 0.5, 0.9, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[32, 47, 51, 52, 67, 16, 4, 10, 8]"
c747d127-faa6-423f-b50f-eb252aa3200b,0.5,"[0.7142857142857143, 0.5555555555555556, 0.5, 0.5454545454545454, 0.5263157894736842, 0.8571428571428571, 0.875, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[14, 9, 4, 11, 19, 7, 8, 8, 10]"
c747d127-faa6-423f-b50f-eb252aa3200b,0.2,"[0.7142857142857143, 0.7777777777777778, 0.7142857142857143, 0.5714285714285714, 0.7837837837837838, 0.84, 0.9772727272727273, 0.975, 0.972972972972973]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[14, 9, 7, 7, 37, 25, 44, 40, 37]"
c747d127-faa6-423f-b50f-eb252aa3200b,0.8,"[0.2, 0.18181818181818182, 0.4444444444444444, 0.42857142857142855, 0.2972972972972973, 0.75, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[25, 22, 36, 21, 37, 4, 5, 6, 3]"
f3c03294-4655-4437-892e-f0a242f03cc5,0.5,"[0.0, 0.3333333333333333, 0.5714285714285714, 0.875, 1.0, 1.0, 0.8, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 9, 7, 8, 20, 11, 5, 12, 8]"
f3c03294-4655-4437-892e-f0a242f03cc5,0.2,"[0.0, 0.2, 0.3333333333333333, 0.47368421052631576, 0.8777777777777778, 0.84, 0.9315068493150684, 0.95, 0.9836065573770492]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[14, 15, 15, 19, 90, 75, 73, 60, 61]"
f3c03294-4655-4437-892e-f0a242f03cc5,0.8,"[0.03773584905660377, 0.045454545454545456, 0.12698412698412698, 0.3559322033898305, 0.6056338028169014, 0.8333333333333334, 0.8666666666666667, 1.0, 0.9090909090909091]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[53, 66, 63, 59, 71, 12, 15, 17, 11]"
fe6d4a20-bbe6-4743-a40f-7e78e7a8e6b7,0.5,"[0.0, 0.0, 0.0, 0.2, 0.11538461538461539, 0.36363636363636365, 0.5, 0.7142857142857143, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 12, 6, 10, 26, 11, 6, 7, 1]"
fe6d4a20-bbe6-4743-a40f-7e78e7a8e6b7,0.2,"[0.038461538461538464, 0.1, 0.14285714285714285, 0.3333333333333333, 0.6111111111111112, 0.8571428571428571, 0.9594594594594594, 0.9743589743589743, 0.9880952380952381]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[26, 20, 14, 21, 90, 70, 74, 78, 84]"
fe6d4a20-bbe6-4743-a40f-7e78e7a8e6b7,0.8,"[0.03508771929824561, 0.05084745762711865, 0.17073170731707318, 0.2, 0.3698630136986301, 0.8421052631578947, 0.9333333333333333, 0.7142857142857143, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[57, 59, 41, 55, 73, 19, 15, 7, 10]"
b266d418-fa6a-4639-a6ee-8527998f919a,0.5,"[0.0, 0.0, 0.0, 0.125, 0.47619047619047616, 0.4444444444444444, 0.3, 0.6, 0.8]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[3, 10, 9, 8, 21, 9, 10, 10, 10]"
b266d418-fa6a-4639-a6ee-8527998f919a,0.2,"[0.0, 0.0, 0.0, 0.0, 0.10344827586206896, 0.0, 0.2, 0.17857142857142858, 0.25]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[4, 6, 8, 7, 29, 18, 30, 28, 28]"
b266d418-fa6a-4639-a6ee-8527998f919a,0.8,"[0.0, 0.03333333333333333, 0.03225806451612903, 0.0, 0.029411764705882353, 0.0, 0.14285714285714285, 0.0, 0.1111111111111111]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[25, 30, 31, 21, 34, 6, 7, 6, 9]"
54eb9c70-cfd6-46a7-8ee1-65505bc10470,0.5,"[0.0, 0.0, 0.0, 0.25, 0.5294117647058824, 0.6666666666666666, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 8, 14, 12, 17, 6, 13, 8, 5]"
54eb9c70-cfd6-46a7-8ee1-65505bc10470,0.2,"[0.0, 0.0, 0.17647058823529413, 0.45454545454545453, 0.746268656716418, 0.896551724137931, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[12, 17, 17, 11, 67, 58, 67, 56, 48]"
54eb9c70-cfd6-46a7-8ee1-65505bc10470,0.8,"[0.05, 0.08333333333333333, 0.0784313725490196, 0.2909090909090909, 0.45098039215686275, 0.8, 0.9333333333333333, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[60, 36, 51, 55, 51, 10, 15, 10, 13]"
0e6a7745-f68c-4ba9-8e04-1f9d65be40bb,0.5,"[0.5, 0.8, 0.9166666666666666, 1.0, 0.9375, 0.875, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[8, 5, 12, 9, 16, 8, 15, 10, 7]"
0e6a7745-f68c-4ba9-8e04-1f9d65be40bb,0.2,"[0.3333333333333333, 1.0, 0.8125, 1.0, 0.9571428571428572, 1.0, 0.9821428571428571, 1.0, 0.9824561403508771]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[9, 14, 16, 13, 70, 51, 56, 43, 57]"
0e6a7745-f68c-4ba9-8e04-1f9d65be40bb,0.8,"[0.41025641025641024, 0.5606060606060606, 0.7051282051282052, 0.726027397260274, 0.7582417582417582, 0.75, 0.875, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[78, 66, 78, 73, 91, 16, 16, 20, 25]"
69b6aee1-5d2a-4c18-8340-17410336a510,0.5,"[0.23076923076923078, 0.5, 0.8888888888888888, 0.8181818181818182, 0.8636363636363636, 0.875, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[13, 4, 9, 11, 22, 8, 8, 8, 7]"
69b6aee1-5d2a-4c18-8340-17410336a510,0.2,"[0.625, 0.9285714285714286, 1.0, 1.0, 0.9891304347826086, 1.0, 1.0, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[24, 14, 9, 15, 92, 71, 66, 56, 72]"
69b6aee1-5d2a-4c18-8340-17410336a510,0.8,"[0.22727272727272727, 0.6236559139784946, 0.8795180722891566, 0.9594594594594594, 0.9888888888888889, 0.8888888888888888, 1.0, 0.9333333333333333, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[88, 93, 83, 74, 90, 18, 11, 15, 17]"
c3bdec59-4da2-4c19-8b2e-95eb6cceed29,0.5,"[0.0, 0.1, 0.0, 0.4, 0.7058823529411765, 0.5454545454545454, 0.8571428571428571, 0.8333333333333334, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[11, 10, 9, 10, 17, 11, 7, 6, 9]"
c3bdec59-4da2-4c19-8b2e-95eb6cceed29,0.2,"[0.0, 0.16666666666666666, 0.0, 0.6666666666666666, 0.43243243243243246, 0.6, 0.6785714285714286, 0.7209302325581395, 0.8947368421052632]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[7, 6, 5, 6, 37, 25, 28, 43, 38]"
c3bdec59-4da2-4c19-8b2e-95eb6cceed29,0.8,"[0.0, 0.1111111111111111, 0.078125, 0.21212121212121213, 0.09523809523809523, 0.3076923076923077, 0.4, 0.7777777777777778, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[42, 45, 64, 66, 63, 13, 10, 9, 7]"
ec5d583d-ac17-4d5e-907a-faa38cbd3a32,0.5,"[0.0, 0.0, 0.3333333333333333, 0.6, 0.23529411764705882, 0.42857142857142855, 0.5, 1.0, 1.0]","[-100.0, -25.0, -12.5, -6.25, 0.0, 6.25, 12.5, 25.0, 100.0]","[10, 13, 9, 10, 17, 7, 6, 8, 10]"
